GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
55316,1856.925129,-0.224514205,0.07664034,-2.929452106,0.003395601,0.024222653
84073,95.11157465,0.665037114,0.152004187,4.375123655,1.21E-05,0.000380548
55040,185.8855516,0.241248483,0.226720214,1.064080163,0.287292387,0.501623239
105371824,16.31285093,0.579198782,0.198213991,2.922088286,0.00347693,0.024636901
64847,2150.030866,0.167030167,0.109111483,1.530821165,0.125813597,0.29899906
253962,25.04045174,0.343443393,0.224966452,1.526642705,0.126849882,0.300204449
8913,1316.581468,0.551727508,0.203467532,2.711624324,0.006695443,0.03909662
101927253,41.00452735,0.02392908,0.219914657,0.108810757,0.913352592,0.956578716
8714,50.6977045,0.505553617,0.205185819,2.463881863,0.01374414,0.06580732
91369,4558.459608,0.054384524,0.154670194,0.351616061,0.725126218,0.851300279
51747,9709.44431,-0.083899595,0.099669455,-0.841778407,0.399912001,0.611490425
55018,0.091098647,0.469272831,2.444556036,0.191966486,0.847768458,NA
102466918,0,NA,NA,NA,NA,NA
124857,57.09863241,-1.017060897,0.278419766,-3.652976627,0.000259218,0.003658186
10140,1548.847071,-0.579127617,0.164650231,-3.517320398,0.000435927,0.005408417
400604,120.2609281,-0.472286416,0.104528826,-4.518240895,6.24E-06,0.000223949
105371825,8.24620272,0.327125579,0.370163762,0.883732048,0.376840876,0.590233165
9043,6683.125205,-0.133541108,0.105330862,-1.267825074,0.204860426,0.406983422
654364,2827.166182,-0.085388561,0.107805734,-0.792059553,0.428325952,0.635182573
4830,1352.642549,0.109968791,0.137821246,0.797908844,0.424923391,0.632358931
4831,1987.773152,-0.139990911,0.102187463,-1.369942124,0.170704969,0.362680916
54799,704.4520665,-0.231224778,0.101096225,-2.287175193,0.022185599,0.09267078
51096,838.6159758,-0.026802746,0.103851204,-0.258087968,0.796339017,0.89297183
101927274,0.29113186,-0.211802776,1.266188326,-0.167275887,0.867152976,NA
440446,10.34654409,0.868533244,0.367602112,2.362699275,0.018142385,0.080163741
105371828,16.00128226,0.316525917,0.241461529,1.310875146,0.189899949,0.38838988
56934,2511.737131,0.333875644,0.197927956,1.686854397,0.091631353,0.242266535
105371829,0,NA,NA,NA,NA,NA
105371830,0.376208199,-0.56313188,1.309635654,-0.429991256,0.667202002,NA
105371831,0.016030771,-0.089754151,3.225584499,-0.027825701,0.977801167,NA
107984983,0,NA,NA,NA,NA,NA
100506650,0,NA,NA,NA,NA,NA
107984982,0.331802081,0.318108569,1.094297274,0.290696666,0.771283321,NA
84643,0.369877018,1.017816781,1.164296006,0.874190735,0.382014391,NA
107985001,2.258156972,0.852547637,0.518733892,1.64351636,0.100276143,0.25719311
10040,432.6960624,-0.020304659,0.106481377,-0.190687417,0.848770498,0.923699631
1353,2487.064225,0.153369273,0.061591074,2.490121768,0.012769934,0.062309565
252983,176.0936935,-0.60154848,0.142816568,-4.212035689,2.53E-05,0.000660616
107985002,4.483973977,-0.369441638,0.350376832,-1.054412291,0.291694198,0.505869663
3131,5699.425159,-0.049021586,0.14678903,-0.333959465,0.738410146,0.859117514
23531,2034.91485,0.182884632,0.15730639,1.162601412,0.244991258,0.454611846
101927367,0.061486636,-0.11625129,3.225584499,-0.03604038,0.971250162,NA
105371833,0.090293597,0.469273245,2.448929084,0.19162386,0.848036851,NA
102724732,0.126052364,-0.43406977,1.874823712,-0.231525646,0.816906464,NA
101927389,2.359452143,-0.464487785,0.447578161,-1.03778027,0.299372364,0.514138024
55273,152.1795943,-1.39089844,0.204550775,-6.79977107,1.05E-11,3.93E-09
58488,246.2375114,-0.358814518,0.097926705,-3.66411303,0.000248197,0.003545474
162282,133.6364874,-0.44675013,0.201742748,-2.214454475,0.026797531,0.105907412
112268194,0.067380593,0.290052383,3.225584499,0.089922426,0.92834886,NA
9241,129.4507394,-0.581414092,0.165470936,-3.513693132,0.000441923,0.005473864
339210,81.89332071,-0.585711685,0.128229743,-4.567674179,4.93E-06,0.000187304
8526,1460.3671,0.058967705,0.123999841,0.475546622,0.634397411,0.792406232
246754,0.411088372,1.36658662,1.132446896,1.206755587,0.227526285,NA
7706,683.6769529,0.03366489,0.103034052,0.326735574,0.743867891,0.862460427
100500827,10.47903572,-0.354182198,0.238254084,-1.48657346,0.137127502,0.315165035
8161,499.1087142,-0.137984636,0.070928722,-1.945398598,0.051727023,0.166140852
105371836,0.345887628,0.024924632,0.867729173,0.028723976,0.977084734,NA
59342,1379.515424,0.235373141,0.069631919,3.380247824,0.000724205,0.007903823
376412,1.137350497,-1.090983841,0.512168265,-2.130127765,0.033161067,0.122485515
8165,2019.141357,-0.024823575,0.048167715,-0.515357129,0.606303484,0.772537326
101927510,17.59497344,0.030828812,0.234278098,0.131590668,0.895308067,0.947411984
124540,3364.21394,-0.35483215,0.136053918,-2.60802595,0.009106605,0.048756844
101927557,0.074487686,0.059054631,3.225582689,0.018308206,0.985392981,NA
107984993,3.715871958,-0.091438822,0.321350376,-0.284545559,0.775992325,0.881608989
101927539,0.397844478,0.078260176,0.949061535,0.082460592,0.934280454,NA
101927581,0.341426742,0.755107076,1.141742981,0.661363449,0.50837926,NA
51649,1365.493661,0.181216263,0.092482655,1.959462152,0.050058688,0.162446137
404093,1267.556907,0.504608988,0.180270139,2.799182327,0.00512322,0.032497686
107985065,2.645686711,0.507025255,0.650492795,0.779447918,0.435715906,0.641414345
7716,1285.348027,-0.215769615,0.168852965,-1.277855053,0.201300539,0.402415657
101929185,1337.986137,0.355210843,0.117726025,3.017266949,0.002550651,0.019620157
6426,4566.009837,-0.235077842,0.068535921,-3.429994637,0.000603593,0.00690482
105371840,1.945196189,0.355902674,0.602682426,0.59053103,0.554834689,0.736321485
101927666,0.190474512,0.011920562,1.500803458,0.007942787,0.99366264,NA
140735,10760.0361,0.407300345,0.081795216,4.979513019,6.37E-07,3.85E-05
26689,0,NA,NA,NA,NA,NA
55545,6.318547551,0.096953489,0.371890019,0.260704735,0.794320215,0.891570002
124538,0.116106859,-1.153715374,3.224498129,-0.357796881,0.720495325,NA
8288,61.60619444,0.514871531,0.158345042,3.251579743,0.001147656,0.011087559
54903,292.0505363,0.200434601,0.086865913,2.307402224,0.021032407,0.089215226
105371841,9.986096774,-0.269044117,0.233291577,-1.153252594,0.248806722,0.458944396
4025,14.03802916,0.620849616,0.226258953,2.743978123,0.006069958,0.036513485
4353,65.69681813,0.475804392,0.195195272,2.437581543,0.014785879,0.069222519
9256,6701.010098,0.384280206,0.143751352,2.673228458,0.007512507,0.042601719
100506779,460.465122,0.017906687,0.083001622,0.215739006,0.829191195,0.91226833
406934,0.622158148,0.164064749,0.809606672,0.202647477,0.839410578,0.917730597
100616220,0.376032189,0.274990299,1.249410203,0.220096089,0.825796321,NA
6827,1246.94725,-0.10996605,0.066819487,-1.645718259,0.099821778,0.256475583
54894,215.804275,0.126240923,0.200019648,0.631142612,0.527947281,0.715962963
124535,4.277170379,-0.470715047,0.298875729,-1.574952401,0.115267432,0.281757876
9110,2963.916133,0.229842298,0.085607646,2.684833762,0.007256589,0.041475583
101927688,1181.818853,0.777310418,0.235812173,3.296311669,0.000979633,0.009908509
5414,12975.63108,0.856683899,0.240002662,3.569476652,0.000357695,0.004693229
56155,46.38931968,-0.119076664,0.206694251,-0.576100515,0.564547243,0.743083597
107985048,2.017137122,-0.079141968,0.402927556,-0.196417363,0.844283507,0.920669512
105371842,0.015304878,0.113397685,3.225584499,0.035155701,0.971955586,NA
5889,729.3672622,-0.043946909,0.108430628,-0.405299774,0.685257173,0.825700108
105371843,8.055065286,0.306440599,0.265964718,1.152185153,0.249244997,0.459366666
22843,1177.296973,0.187102242,0.185631484,1.007923002,0.313491428,0.527795398
4591,5103.002501,0.248668691,0.152858726,1.626787668,0.103782202,0.263127371
348235,1226.742158,-0.084605481,0.082511175,-1.02538208,0.30518294,0.519914688
768216,0.14877177,0.444936644,1.830107149,0.243120543,0.807912018,NA
407027,0.359541173,0.810325938,1.387437011,0.584045209,0.559189897,NA
55771,124.7325634,0.258540292,0.144689032,1.78686863,0.073958724,0.210704347
55181,432.0539028,-0.090655329,0.069366462,-1.306904312,0.191245212,0.390199865
284161,888.0429039,0.111098907,0.107149111,1.036862615,0.299799889,0.514639539
388403,2146.215389,0.1585044,0.109764635,1.444038875,0.14872804,0.331846154
100616204,0.111714473,0.32496378,2.111582573,0.153895843,0.877691862,NA
101927728,50.50758031,0.6858251,0.355430812,1.929560063,0.053661371,0.17054886
105371845,2.209995441,0.319635718,0.456540709,0.700125337,0.483849034,0.680621816
105371847,0.251602913,-0.103174574,1.119874955,-0.092130442,0.926594402,NA
79665,983.536006,-0.120246207,0.073952371,-1.625995285,0.103950658,0.263354531
1213,15700.99618,0.21102671,0.126261552,1.671345765,0.094653402,0.247393459
51651,452.1571445,-0.123270525,0.090040595,-1.369054977,0.170982091,0.363041219
81671,1664.467061,-0.048023929,0.087768186,-0.547167841,0.584263428,0.757155165
406991,7.835400404,0.015726049,0.218676865,0.071914554,0.942669907,0.971906031
51174,247.6449483,-0.315671387,0.090923543,-3.471833331,0.000516917,0.006161636
6198,1273.502806,-0.181702944,0.07347265,-2.473069153,0.013395822,0.064573021
51136,195.5263952,-0.347430628,0.110871092,-3.133644864,0.001726497,0.014936753
653645,56.90698394,-0.048029828,0.163065169,-0.294543758,0.768342432,0.876368923
101927755,20.93503697,0.005382092,0.168222384,0.031993914,0.974476905,0.987997159
105371848,1.203452205,-0.91114427,0.483306574,-1.885230451,0.059398731,0.182208082
63897,688.9866061,-0.132336095,0.109109844,-1.212870357,0.225179391,0.431662499
100616210,10.4111233,0.302666945,0.230489306,1.313149619,0.189132537,0.387447481
105371849,10.22147364,-1.977540526,0.373073641,-5.30067072,1.15E-07,9.30E-06
645638,22.90957469,-4.027285367,0.529912179,-7.599910948,2.96E-14,2.31E-11
653653,49.66798215,0.147240351,0.185497942,0.79375733,0.427336718,0.634314197
100996660,158.970422,-0.246845315,0.138430535,-1.783170994,0.074558473,0.211836977
762,1436.604896,0.057289779,0.114514117,0.500285732,0.616873899,0.779783888
84669,2110.209208,0.247551637,0.127909913,1.935359283,0.052946222,0.168805668
677681,1.179849743,1.736915265,0.729050252,2.382435588,0.01719854,0.077225513
105371850,0.171186648,0.156199424,1.512454688,0.10327544,0.917744367,NA
124773,1.61501726,0.481699979,0.583622462,0.825362302,0.409165931,0.619498586
10513,2305.844804,-0.083873938,0.0791323,-1.059920377,0.289180825,0.503436096
388406,0.090580161,0.001522923,2.754284447,0.000552929,0.999558827,NA
8493,394.7689421,-0.331763638,0.116064352,-2.858445602,0.004257221,0.028554393
54828,1256.091034,0.245967295,0.077849663,3.159516496,0.001580312,0.014035716
107984992,4.281485612,-0.136126067,0.334049468,-0.40750272,0.683638797,0.824630548
101927855,2.2461703,-0.570060113,0.429571596,-1.32704331,0.184494356,0.381936126
103689912,27.65302652,-0.680141045,0.21383873,-3.1806261,0.001469572,0.013297041
6909,211.9261753,-0.299114056,0.219381727,-1.363441067,0.172743546,0.36577953
388407,2.660712639,0.193383816,0.544970875,0.354851654,0.722700729,0.84988733
9496,0.385532512,-0.334107389,1.001067048,-0.33375126,0.738567265,NA
342538,6.658929155,1.738020693,0.375110225,4.633359946,3.60E-06,0.000145948
83990,37.70990159,0.004407713,0.22113179,0.019932515,0.984097207,0.992459159
57508,563.8391773,-0.015660738,0.094385351,-0.165923398,0.868217233,0.933042564
9969,1749.446368,-0.403786845,0.098413012,-4.102982266,4.08E-05,0.000939528
440452,2.477871003,1.273941483,0.395442423,3.22155998,0.001274948,0.011963561
105371853,0.236120852,0.325323743,1.028639131,0.316266155,0.751800498,NA
105371936,0.358422883,1.034215793,1.264806839,0.81768675,0.413536078,NA
146779,1.698467014,0.261107847,0.489482865,0.533436134,0.59373171,0.763784694
105371854,0.076418054,0.349164748,2.852820492,0.122392821,0.902587924,NA
339175,318.0344997,0.147740672,0.089674489,1.647521765,0.099450846,0.255795693
112268200,0.18726229,0.072445781,1.397585772,0.051836375,0.958659071,NA
112268201,2.188784524,3.012262677,0.655396116,4.596094794,4.30E-06,0.000168328
11011,1178.164049,-0.132264968,0.052586194,-2.515203269,0.011896377,0.059168362
112268202,12.75197823,-0.103689957,0.240748618,-0.430698037,0.666687946,0.813487272
107985020,12.86406554,-0.283807518,0.296117902,-0.958427425,0.337847271,0.551860195
9902,443.3035019,-0.814679,0.238003345,-3.422972893,0.000619403,0.007022181
162333,33.07968343,0.413889053,0.205645812,2.012630591,0.044153506,0.149710985
105371855,21.47778858,-0.116354546,0.223129866,-0.521465585,0.602042474,0.769528355
101927877,0.171952456,0.217024529,1.663545653,0.130459016,0.896203277,NA
693218,0.086252934,-0.084457808,2.216266917,-0.038108139,0.969601462,NA
26115,3214.897423,0.160813729,0.105882472,1.518794623,0.1288142,0.303012734
105371857,0.785345836,-0.659461815,0.80863939,-0.815520271,0.414774566,0.623948432
105371856,7.349894629,0.473705268,0.340142258,1.392668088,0.163720183,0.352924728
107983996,4.544847251,0.382017398,0.384916845,0.992467341,0.320969603,0.53519594
1534,1937.934804,0.221695121,0.151314664,1.465126483,0.142886413,0.323169107
1636,277.9125006,0.379375501,0.15301841,2.479280122,0.013164787,0.063805853
81033,63.30444373,0.261638862,0.164192182,1.593491601,0.111049951,0.275300467
10238,2351.474861,0.065206741,0.068301123,0.954695001,0.339731959,0.553375343
51204,560.9115403,0.013570225,0.078902347,0.171987598,0.863447279,0.930810007
4215,884.5520318,-0.01053636,0.09123125,-0.115490692,0.908056198,0.953851365
107984984,8.488759498,0.641240694,0.317670988,2.018568638,0.043532073,0.148332233
101927898,5.719121646,0.119691548,0.256027184,0.467495466,0.640145435,0.796420395
80774,765.0399133,0.174864908,0.130678764,1.338127959,0.180854728,0.377280471
729683,136.4823919,0.3847098,0.153045202,2.513700499,0.011947185,0.059358986
92335,1646.381565,0.260127368,0.066200239,3.929402269,8.52E-05,0.001610647
57003,3012.619702,-0.088658482,0.088196961,-1.005232844,0.314784744,0.528859256
11325,3767.801172,0.145081277,0.06027826,2.406859061,0.016090378,0.073839307
117246,984.171867,-0.132929904,0.081711389,-1.626822239,0.103774857,0.263127371
5705,4586.983959,-0.008485392,0.085370498,-0.099394899,0.920824733,0.960355368
107984986,66.33245612,0.099232096,0.113790698,0.872058065,0.383176701,0.59634487
6603,942.310447,0.037801339,0.16114668,0.234577211,0.814536899,0.903342878
146771,13.65250986,0.025495137,0.237881405,0.107175831,0.914649489,0.957211107
1443,0.689719467,0.808206751,0.829721957,0.974069378,0.330022093,0.544168409
2689,0.02389869,-0.030869252,3.225584499,-0.009570127,0.99236426,NA
107987248,1.16270712,0.904420279,0.516259659,1.751870912,0.079796007,0.221529946
1442,0.189251058,0.832560275,1.282657744,0.649089969,0.516280225,NA
1444,0.009732004,0.113397685,3.225584499,0.035155701,0.971955586,NA
112268204,0.133265231,-0.048000888,1.575546043,-0.030466192,0.975695256,NA
2688,0.727759849,-2.19798585,0.866985181,-2.535205791,0.011238128,0.056720813
974,9.666319306,-0.638868228,0.240368565,-2.657869294,0.007863638,0.044067494
6329,7.040004532,0.250478767,0.317749216,0.788290745,0.43052666,0.637046948
105371858,0.401311854,-0.409991562,0.966535029,-0.424186967,0.671429465,NA
400612,11.13536397,0.778048206,0.301958236,2.576674894,0.009975573,0.051909196
92340,245.4434431,-0.34547849,0.189585662,-1.822281743,0.068412247,0.200698823
3384,272.6119089,-0.655841499,0.191179863,-3.430494665,0.000602482,0.006897441
2081,209.0082814,-0.032324588,0.122081188,-0.264779438,0.791179378,0.889631455
105376843,18.39916372,0.005836991,0.234387641,0.024903153,0.980132213,0.991026195
692227,31.53138133,0.279179192,0.253859254,1.099740064,0.271445393,0.484805599
677842,3.776942778,-0.177545641,0.337683581,-0.525775166,0.599044431,0.767398861
55852,3216.113115,0.13833023,0.060913184,2.27094074,0.023150566,0.095571574
5175,1611.072633,-0.83399201,0.213187189,-3.912017484,9.15E-05,0.001691603
284021,97.89328332,-0.597521937,0.20299203,-2.943573381,0.003244469,0.023437933
11232,155.1485768,-0.129097627,0.111970225,-1.152963894,0.248925205,0.459098288
1655,16422.51379,-0.261523176,0.068002483,-3.845788642,0.000120165,0.002091124
100616387,600.454336,-0.40902624,0.130738473,-3.12858357,0.001756511,0.01516188
100616408,882.1672178,-0.372329014,0.149932328,-2.48331377,0.013016638,0.063188611
90799,1122.633398,-0.11958055,0.108152413,-1.105666964,0.268870694,0.481857287
64750,833.4517758,-0.227362367,0.102173961,-2.225247647,0.026064618,0.103889197
109286553,1005.490648,0.116755613,0.08696602,1.342542896,0.179420031,0.375255018
101929240,418.4516515,0.249703855,0.111398086,2.241545299,0.024990775,0.100540034
146880,249.8185999,0.397348656,0.125559273,3.164630112,0.001552802,0.013880653
102464831,7.062911562,0.387559006,0.22554998,1.718284372,0.085744759,0.231538282
440456,273.1808347,0.541588982,0.182295921,2.970933073,0.002968965,0.021996836
100422961,10.79086974,0.384761275,0.252652434,1.522887663,0.127786813,0.301520865
105376844,26.90818493,0.481178332,0.238948081,2.013735914,0.044037267,0.149450277
105371860,2.268954227,0.948559316,0.430315207,2.204336033,0.027500721,0.107865526
374819,646.9112972,0.118676402,0.104144943,1.1395311,0.254481705,0.465401046
107985000,33.50704716,0.091567097,0.178760101,0.512234533,0.608486877,0.774310117
201283,1292.792764,-0.129658083,0.094115653,-1.377646331,0.168312509,0.359660122
10672,1694.225614,-0.664287439,0.141973778,-4.67894458,2.88E-06,0.000122537
105371864,5.24427516,-0.523937342,0.290287897,-1.804888689,0.071092102,0.205622316
100507002,32.77284798,-0.523263006,0.186643986,-2.803535314,0.00505457,0.032189907
8787,190.1440602,0.336937405,0.214417725,1.571406494,0.116088258,0.283106412
105827617,0,NA,NA,NA,NA,NA
8313,637.5392417,-0.140796249,0.092285431,-1.525660623,0.127094406,0.300568035
201134,237.7259279,-0.675268403,0.123936858,-5.448487333,5.08E-08,4.90E-06
105371867,0.736508043,0.542411556,0.729029068,0.744019107,0.456864916,0.659479481
350,0.180241351,-0.628052914,1.806016155,-0.347755978,0.728023453,NA
5578,5410.143358,-0.125508215,0.104251175,-1.203902164,0.228627395,0.435579056
101928001,0.376668051,0.342326242,1.121365846,0.305276144,0.760155843,NA
693219,0.122634693,0.120675063,2.311776739,0.052200137,0.958369223,NA
27091,297.3045946,0.440664021,0.120586811,3.654330154,0.000257854,0.003647414
27092,678.0851945,0.264837946,0.13067721,2.026657492,0.042697453,0.146387959
786,7.013564223,0.379689388,0.330165311,1.149997818,0.25014477,0.460242793
9931,1523.235978,-0.149448859,0.082462818,-1.812318113,0.069937057,0.203462998
101928021,5.894491266,0.088961142,0.313013974,0.284208212,0.776250823,0.8816719
5718,2043.800695,0.029284114,0.074902327,0.390964002,0.695823845,0.832361871
26207,2209.478724,-0.156767286,0.13103575,-1.196370349,0.231552067,0.439086189
100500895,1.78244751,0.826087841,0.482029334,1.713770889,0.086570812,0.233064642
693131,1.78244751,0.826087841,0.482029334,1.713770889,0.086570812,0.233064642
101928045,99.57006174,-0.421608679,0.180956822,-2.329885517,0.019812203,0.085386378
25926,755.1201698,-0.288815918,0.081286687,-3.553053121,0.000380788,0.004908718
100124536,0.873453635,0.379494846,0.663615887,0.571859193,0.567417372,0.745273394
2186,2289.188389,-0.019505506,0.105657249,-0.184611146,0.853534043,0.926140217
284018,426.4566614,-0.031055965,0.093059719,-0.333720811,0.738590244,0.859287209
7233,0.088755467,0.34832867,2.759878672,0.126211588,0.899564439,NA
3838,1216.926098,0.00878413,0.095713588,0.091775159,0.926876681,0.96346976
100499466,2293.982413,0.080900259,0.089278337,0.906157769,0.364852352,0.579128297
105371871,18.78026606,0.205385104,0.172872406,1.188073387,0.234804498,0.443140616
105371870,132.1645047,0.110427507,0.159840165,0.690862071,0.489652224,0.685161658
440461,13.55497782,-0.310426776,0.259546688,-1.196034432,0.231683123,0.439229717
51321,3084.686865,0.011559286,0.057797581,0.199996024,0.841483691,0.919006393
22901,448.5447118,0.075701133,0.082324221,0.919548735,0.357808627,0.571590816
9120,236.6274699,0.459056299,0.170092825,2.69885752,0.006957796,0.040256709
5573,7614.863675,0.104576058,0.108409606,0.964638302,0.334726008,0.548531094
55062,290.955504,-0.094387395,0.092815617,-1.016934417,0.309184629,0.523911984
693220,13.6635462,0.535180759,0.218401897,2.450440065,0.014268171,0.067569221
54757,6014.442664,-0.075631197,0.118631793,-0.637528902,0.52378039,0.712874443
105371873,3.78975053,-0.457502085,0.434895814,-1.051980889,0.292808318,0.507222801
101928104,0.53977251,-1.733019928,0.955723782,-1.813306271,0.069784597,0.203136155
105371877,0.274723259,-0.411770854,1.202017266,-0.342566506,0.731924604,NA
105371874,76.10092205,0.146895723,0.350920722,0.41860088,0.675507847,0.81964162
10351,1752.484705,0.134753905,0.341311538,0.39481204,0.692981609,0.830847294
10350,527.1143741,-0.255843406,0.109585949,-2.334636957,0.019562394,0.084633887
104355297,7.528720036,-0.604817109,0.267810963,-2.258373227,0.0239224,0.097631985
23460,147.8559053,-0.404503831,0.308149101,-1.312688661,0.18928788,0.387659945
100847008,0.079694497,0.290052383,3.225584499,0.089922426,0.92834886,NA
100616316,0.049294697,0.172282584,3.225584499,0.053411276,0.957404221,NA
10349,185.8103304,0.037283484,0.132965811,0.280399025,0.779171385,0.883074466
100133319,0.91465812,0.122541211,0.72912254,0.168066688,0.866530815,0.932417477
23461,1713.547296,0.142926514,0.134708182,1.061008411,0.288686079,0.502954029
105371878,0.491622788,-1.61793046,0.917056365,-1.764265014,0.077687371,0.217723517
105371879,0.435615446,-1.536113675,1.001512778,-1.533793386,0.125080491,NA
5608,580.736252,-0.191309444,0.111075629,-1.722335003,0.08500885,0.230267354
105371880,19.47672892,-1.466334867,0.350482237,-4.183763724,2.87E-05,0.000718274
107985073,0.123130976,0.120674936,2.309696678,0.052247092,0.95833181,NA
101928122,0.196321557,-0.04824941,1.266393896,-0.038099844,0.969608076,NA
102723487,3.358280733,-0.374488459,0.470190025,-0.79646194,0.425763589,0.633206113
105371881,0.206419965,-0.013104789,1.64614634,-0.00796089,0.993648196,NA
112267896,0.168222109,-1.462851454,1.995323755,-0.733139898,0.463473108,NA
101928141,0.06211288,-0.057364183,2.9900187,-0.019185226,0.984693344,NA
3773,438.4953778,-0.335906215,0.218722859,-1.535761817,0.124596808,0.297271253
105371882,0.669138296,-0.389384712,0.962478133,-0.404564736,0.685797484,0.826056323
400617,78.43042888,0.630237433,0.288080697,2.187711432,0.028690629,0.111006757
3759,406.4804592,-0.114857231,0.237948005,-0.482698861,0.629309572,0.788607132
105371884,0.33776009,-0.351849224,0.95573094,-0.368146734,0.712763826,NA
101928165,3.574911095,-0.952331416,0.502458436,-1.895343672,0.058046886,0.179463392
107985015,0.397540607,-0.492450353,0.897753962,-0.548535984,0.583323928,NA
102723505,1.972533113,0.118755544,0.552142215,0.215081443,0.829703822,0.912578356
102606463,65.96206948,-0.09835831,0.196696124,-0.500052104,0.61703839,0.779805942
102723517,2.536146674,0.932489897,0.434889603,2.144199107,0.032016937,0.1195843
400618,123.308997,-0.107711809,0.129830376,-0.829634889,0.406745245,0.617094299
101928205,42.12323918,-0.369905294,0.148331256,-2.493778479,0.01263914,0.061870085
107987249,2.940834726,0.49021939,0.340011785,1.441771763,0.149366771,0.332830557
6662,2767.630912,-0.383415882,0.208683122,-1.837311411,0.066163936,0.196186693
146795,4.550370404,-0.087638602,0.37751017,-0.232148983,0.816422301,0.904364611
100499467,272.7009139,-0.080070875,0.089157109,-0.898087381,0.369138966,0.582947939
400619,2.935842191,-0.391229044,0.360242907,-1.086014565,0.277472549,0.491444924
107985006,0.191950443,-0.13503541,1.388015133,-0.097286699,0.922498719,NA
107985005,0.29606055,0.569617995,1.225105942,0.464954071,0.641964348,NA
105371887,155.1372482,-0.511159885,0.17255612,-2.962281982,0.00305368,0.02248195
201266,448.1886688,-0.392683153,0.148935504,-2.636598673,0.008374184,0.046044374
6752,1558.512332,0.130976209,0.178558071,0.733521636,0.463240337,0.664797581
9382,2060.037149,0.313458331,0.102147294,3.068689531,0.002149999,0.017485431
84923,1379.532384,0.081091044,0.071231632,1.138413383,0.254947908,0.465861032
55028,657.4989029,-0.045685021,0.060011711,-0.761268422,0.446496758,0.65047744
642843,92.81594851,-0.283088294,0.095639204,-2.959960798,0.003076782,0.022619149
23580,2889.027637,-0.398466583,0.154018925,-2.587127411,0.00967798,0.050851269
54549,341.6932036,0.347254465,0.132686279,2.617109066,0.0088678,0.047897202
101928251,10.68100934,1.254169414,0.361913175,3.465387555,0.000529468,0.006255152
107985091,0.385208555,0.986475404,1.168200079,0.844440453,0.398423325,NA
100134391,0.65878729,0.606548861,0.694643522,0.873180043,0.382564951,0.59578956
283982,1.029454303,1.345601027,0.70867879,1.898746012,0.057597879,0.178504075
400620,0.958395963,-0.282019835,0.573669094,-0.491607162,0.622997079,0.783750549
107985081,0.013359857,-0.089754151,3.225584499,-0.027825701,0.977801167,NA
105371888,1.589924017,0.725614988,0.510656124,1.420946413,0.155332339,0.341333462
102723567,6.694596856,0.287786096,0.313957129,0.916641379,0.359330594,0.572967765
6169,5556.332956,-0.211566158,0.1287034,-1.643827267,0.100211887,0.257099971
85001,215.5803308,0.37555269,0.219490544,1.711019911,0.087077437,0.234034573
94015,3930.835014,0.339909624,0.275811147,1.23239988,0.217799746,0.42215026
64446,5.125439113,0.627023718,0.412036402,1.521767772,0.128067279,0.301923977
105371891,0.433303003,0.532379199,0.75484334,0.705284356,0.480633294,NA
124602,657.224577,-0.366786366,0.385542356,-0.951351674,0.341425883,0.555168792
107985078,9.771215307,-0.804734402,0.469483168,-1.714085737,0.086512981,0.233012181
388419,61.69841328,0.950780398,0.231422931,4.108410487,3.98E-05,0.000922617
350383,3.64864771,1.151841526,0.646395303,1.781946003,0.074758038,0.212245208
55890,362.2260622,-0.255203358,0.258742406,-0.98632212,0.323975069,0.537970348
11314,118.4569863,-0.452360476,0.28401967,-1.592708269,0.111225652,0.275516077
124599,2.747214272,-1.109042453,0.451899993,-2.454176743,0.014120756,0.067081824
107985074,2.990121902,-0.90540394,0.382150206,-2.369235775,0.017824886,0.079122183
10871,15.7663763,-0.402499468,0.292600907,-1.375592001,0.168947984,0.360485643
100130520,0.525482507,-1.15598125,0.959298982,-1.205027078,0.228192849,0.435033861
100131439,0,NA,NA,NA,NA,NA
146723,0.044970556,0.290052383,3.225584499,0.089922426,0.92834886,NA
101928343,1.372578939,-0.930100451,0.733873058,-1.267386014,0.205017298,0.407151367
342510,7.961182665,-0.011940007,0.464867188,-0.02568477,0.979508772,0.990795981
105371894,31.87583316,0.653832006,0.218352768,2.994383868,0.002749997,0.020816122
326624,571.2663941,0.572996939,0.20929293,2.737774944,0.006185639,0.036975105
146722,16.56258464,0.062927401,0.322566991,0.195083202,0.845327813,0.921183569
105371893,162.0996387,0.206520962,0.14894829,1.386527915,0.165585762,0.355544075
100500847,16.78511794,0.027586279,0.244434736,0.112857441,0.910143578,0.954887021
9368,1727.665853,0.038305087,0.175624536,0.218107833,0.827345095,0.910997077
26151,949.8844176,0.189059081,0.088070718,2.146673538,0.031819281,0.119137034
54868,494.374027,0.283246256,0.136427391,2.076168534,0.037878366,0.134875927
2905,1458.195011,0.579206913,0.248534042,2.330493268,0.019780095,0.085344848
2232,285.9767381,0.279642506,0.14244834,1.963115238,0.049632785,0.161678041
283985,221.2420778,0.543800206,0.208014173,2.614245936,0.008942464,0.048166607
124590,0.607180322,0.382595549,0.763520543,0.501093982,0.616304982,0.779495091
92736,0.166080899,0.361414802,1.821106827,0.198458869,0.842686062,NA
347741,0.194483528,-1.095512634,2.184313836,-0.501536279,0.615993752,NA
283987,3646.314718,0.350606084,0.15066333,2.327083061,0.019960845,0.085856499
